IVECO DAILY,274000 km,05-2011,24.05.2021,Utilitaire,Diesel,10 CV,Manuelle,Traction,Blanc,38 000 DT
BMW SÉRIE 3,80000 km,02-2011,24.05.2021,Berline,Essence,7 CV,Automatique,Traction,Bleu,59 000 DT
VOLKSWAGEN PASSAT,85000 km,12-2016,24.05.2021,Berline,Essence,7 CV,Manuelle,Propulsion,Gris argent,60 000 DT
AUDI A6,103000 km,05-2016,23.05.2021,Berline,Essence,10 CV,Automatique,Traction,Noir,98 000 DT
MINI COOPER,98000 km,09-2009,23.05.2021,Coupé,Essence,5 CV,Manuelle,Intégrale,Jaune,34 000 DT
FIAT FIORINO,105 km,07-2017,23.05.2021,Utilitaire,Diesel,5 CV,Manuelle,Propulsion,Blanc,26 500 DT
PEUGEOT 308,130000 km,02-2012,23.05.2021,Compacte,Essence,6 CV,Manuelle,Traction,Gris argent,27 500 DT
VOLKSWAGEN POLO,150000 km,10-2006,23.05.2021,Autres,Essence,4 CV,Manuelle,Traction,Bleu,20 500 DT
KIA RIO,111000 km,05-2014,23.05.2021,Citadine,Essence,5 CV,Manuelle,Traction,Gris Shark,34 000 DT
FORD FIGO,106000 km,02-2014,22.05.2021,Compacte,Essence,5 CV,Manuelle,Traction,Noir,23 000 DT
JAGUAR XF,109000 km,01-2009,22.05.2021,Berline,Essence,17 CV,Automatique,Propulsion,Beige,71 000 DT
MERCEDES-BENZ CLASSE C,120000 km,06-2014,22.05.2021,Berline,Essence,8 CV,Automatique,Traction,Noir,135 000 DT
FIAT DOBLO,79000 km,03-2018,22.05.2021,Utilitaire,Diesel,5 CV,Manuelle,Traction,Blanc,32 500 DT
CITROËN C1,89000 km,06-2012,21.05.2021,Citadine,Essence,4 CV,Manuelle,Intégrale,Noir,23 000 DT
RENAULT SYMBOL,212300 km,07-2009,21.05.2021,Berline,Essence,5 CV,Manuelle,Traction,Gris Shark,20 000 DT
FORD FOCUS,107500 km,06-2017,21.05.2021,Berline,Essence,6 CV,Manuelle,Traction,Bleu,40 000 DT
SSANGYONG TIVOLI,90000 km,06-2015,21.05.2021,Autres,Essence,7 CV,Automatique,Traction,Gris argent,56 000 DT
VOLKSWAGEN PASSAT,18000 km,06-2020,21.05.2021,Berline,Essence,8 CV,Automatique,Traction,Gris argent,129 000 DT
LAND ROVER RANGE ROVER ,100000 km,10-2016,21.05.2021,4 x 4,Diesel,8 CV,Automatique,Intégrale,Gris argent,150 000 DT
PEUGEOT 207,442571 km,11-2014,21.05.2021,Coupé,Diesel,4 CV,Manuelle,Traction,Jaune,18 000 DT
BMW SÉRIE 1,158000 km,07-2009,21.05.2021,Coupé,Essence,7 CV,Manuelle,Propulsion,Blanc,40 000 DT
AUDI A4,140000 km,03-2017,21.05.2021,Berline,Essence,7 CV,Automatique,Traction,Blanc,95 000 DT
FIAT GRANDE PUNTO,176600 km,12-2013,21.05.2021,Compacte,Essence,5 CV,Manuelle,Traction,Noir,23 500 DT
MERCEDES-BENZ CLASSE C,208000 km,10-2008,21.05.2021,Berline,Essence,9 CV,Automatique,Traction,Gris argent,50 000 DT
AUDI Q7,224000 km,10-2006,21.05.2021,4 x 4,Essence,21 CV,Automatique,Intégrale,Gris Shark,57 000 DT
RENAULT SYMBOL,134000 km,05-2011,21.05.2021,Berline,Essence,5 CV,Manuelle,Traction,Bleu,27 000 DT
KIA RIO,175000 km,11-2014,20.05.2021,Berline,Essence,5 CV,Manuelle,Traction,Noir,35 000 DT
VOLKSWAGEN PASSAT,140000 km,03-2015,20.05.2021,Citadine,Essence,7 CV,Manuelle,Traction,Blanc,50 000 DT
MAZDA 3,59000 km,09-2018,20.05.2021,Utilitaire,Essence,6 CV,Manuelle,Intégrale,Noir,65 000 DT
FIAT GRANDE PUNTO,250000 km,07-2009,20.05.2021,Citadine,Essence,5 CV,Manuelle,Traction,Noir,18 500 DT
FORD FIESTA,120000 km,07-2013,20.05.2021,Compacte,Essence,5 CV,Manuelle,Propulsion,Blanc,30 500 DT
VOLKSWAGEN GOLF 7,120000 km,04-2016,20.05.2021,Compacte,Diesel,5 CV,Manuelle,Traction,Noir,65 000 DT
VOLKSWAGEN AMAROK,135000 km,07-2016,19.05.2021,Pick up,Diesel,8 CV,Manuelle,Intégrale,Noir,83 000 DT
VOLKSWAGEN AMAROK,137100 km,07-2015,19.05.2021,Pick up,Diesel,7 CV,Manuelle,Intégrale,Noir,90 000 DT
KIA RIO,14400 km,06-2020,19.05.2021,Citadine,Essence,5 CV,Manuelle,Traction,Rouge,53 000 DT
MAZDA 6,150000 km,06-2010,19.05.2021,Berline,Diesel,7 CV,Manuelle,Traction,Gris anthracite,31 000 DT
HYUNDAI I20,104000 km,04-2015,19.05.2021,Citadine,Essence,4 CV,Manuelle,Traction,Rouge,30 800 DT
PEUGEOT 207,183000 km,06-2007,19.05.2021,Citadine,Essence,6 CV,Automatique,Traction,Noir,22 000 DT
FORD EXPLORER,7000 km,04-2020,19.05.2021,4 x 4,Essence,16 CV,Automatique,Traction,Noir,228 000 DT
FIAT DOBLO,131000 km,07-2015,19.05.2021,Utilitaire,Diesel,5 CV,Manuelle,Traction,Gris argent,23 000 DT
TATA XENON,111000 km,10-2018,19.05.2021,Utilitaire,Diesel,7 CV,Manuelle,Traction,Blanc,34 000 DT
CITROËN C4,80000 km,06-2016,19.05.2021,Compacte,Essence,6 CV,Manuelle,Traction,Noir,45 000 DT
VOLKSWAGEN JETTA,170000 km,07-2013,19.05.2021,Compacte,Essence,8 CV,Manuelle,Traction,Noir,41 000 DT
CITROËN AX,266000 km,12-1998,19.05.2021,Citadine,Essence,4 CV,Manuelle,Traction,Rouge,9 000 DT
VOLKSWAGEN POLO,130000 km,09-1996,18.05.2021,Autres,Essence,5 CV,Manuelle,Intégrale,Blanc,10 500 DT
FORD ECO,23000 km,06-2019,18.05.2021,Monospace,Essence,7 CV,Automatique,Traction,Blanc,68 500 DT
VOLKSWAGEN GOLF 6,156000 km,04-2011,18.05.2021,Citadine,Essence,5 CV,Manuelle,Traction,Noir,37 500 DT
CITROËN BERLINGO ,177000 km,05-2016,18.05.2021,Utilitaire,Diesel,5 CV,Manuelle,Traction,Blanc,30 000 DT
FORD RANGER,160000 km,07-2014,18.05.2021,4 x 4,Diesel,7 CV,Manuelle,Traction,Blanc,85 000 DT
BMW SÉRIE 3,170000 km,06-2007,18.05.2021,Coupé,Essence,10 CV,Manuelle,Traction,Noir,42 000 DT
CITROËN C4,190000 km,06-2012,18.05.2021,Berline,Diesel,5 CV,Automatique,Traction,Noir,34 999 DT
KIA RIO,177000 km,04-2014,18.05.2021,Coupé,Essence,5 CV,Manuelle,Intégrale,Rouge,33 200 DT
PEUGEOT 308,170000 km,11-2011,18.05.2021,Citadine,Essence,6 CV,Manuelle,Traction,Bleu,25 000 DT
MINI COOPER COUNTRY MAN,79500 km,02-2015,18.05.2021,Compacte,Essence,7 CV,Automatique,Traction,Noir,63 500 DT
VOLKSWAGEN GOLF 7,82940 km,12-2014,18.05.2021,Citadine,Essence,5 CV,Manuelle,Traction,Noir,76 000 DT
SSANGYONG ACTYON S,237000 km,05-2011,18.05.2021,4 x 4,Diesel,8 CV,Automatique,Intégrale,Noir,35 000 DT
LAND ROVER RANGE ROVER ,23000 km,11-2019,18.05.2021,4 x 4,Essence,12 CV,Automatique,Intégrale,Noir,280 000 DT
RENAULT CLIO,250000 km,12-1999,17.05.2021,Citadine,Essence,4 CV,Manuelle,Traction,Blanc,14 000 DT
PEUGEOT 208,110000 km,01-2018,17.05.2021,Citadine,Essence,5 CV,Manuelle,Traction,Autre,33 700 DT
FORD AUTRE,127000 km,06-2014,17.05.2021,Compacte,Essence,5 CV,Manuelle,Intégrale,Gris argent,32 500 DT
VOLKSWAGEN PASSAT,279000 km,09-2007,17.05.2021,Berline,Diesel,6 CV,Manuelle,Intégrale,Noir,31 500 DT
LAND ROVER RANGE ROVER ,52000 km,12-2018,17.05.2021,4 x 4,Diesel,20 CV,Automatique,Intégrale,Noir,620 000 DT
MERCEDES-BENZ CLASSE C,30000 km,02-2018,17.05.2021,Berline,Essence,9 CV,Automatique,Propulsion,Blanc,185 000 DT
RENAULT MEGANE,166000 km,02-2012,17.05.2021,Compacte,Diesel,6 CV,Manuelle,Traction,Blanc,29 000 DT
LAND ROVER RANGE ROVER ,330000 km,09-2008,17.05.2021,4 x 4,Diesel,13 CV,Automatique,Intégrale,Gris anthracite,89 000 DT
VOLKSWAGEN GOLF 6,145000 km,11-2012,17.05.2021,Citadine,Essence,5 CV,Manuelle,Traction,Gris anthracite,38 000 DT
AUDI Q2,68000 km,01-2019,17.05.2021,Pick up,Essence,6 CV,Automatique,Traction,Noir,95 000 DT
MERCEDES-BENZ 220,0 km,01-1997,17.05.2021,Berline,Diesel,7 CV,Manuelle,Traction,Noir,18 000 DT
CHERY TIGGO 2,11000 km,01-2020,17.05.2021,Autres,Essence,6 CV,Manuelle,Traction,Orange,48 000 DT
PEUGEOT 406,130000 km,01-2002,17.05.2021,Coupé,Essence,9 CV,Automatique,Traction,Blanc,18 500 DT
RENAULT SYMBOL,123000 km,03-2014,17.05.2021,Citadine,Essence,5 CV,Manuelle,Intégrale,Beige,35 000 DT
KIA RIO,33000 km,01-2013,17.05.2021,Citadine,Essence,5 CV,Manuelle,Traction,Marron,36 000 DT
NISSAN JUKE,42000 km,01-2017,17.05.2021,4 x 4,Essence,6 CV,Manuelle,Traction,Noir,66 000 DT
PEUGEOT 1007,52000 km,06-2005,17.05.2021,Citadine,Essence,6 CV,Automatique,Traction,Vert,29 800 DT
AUDI A8,84000 km,11-2013,17.05.2021,Berline,Diesel,16 CV,Automatique,Intégrale,Noir,300 000 DT
VOLKSWAGEN GOLF 7,94000 km,06-2015,17.05.2021,Compacte,Essence,5 CV,Manuelle,Traction,Gris anthracite,62 000 DT
MINI COOPER,230000 km,09-2009,16.05.2021,Compacte,Essence,5 CV,Manuelle,Traction,Gris argent,30 000 DT
MAZDA 3,126000 km,07-2018,16.05.2021,Berline,Essence,6 CV,Manuelle,Traction,Blanc,65 000 DT
HYUNDAI I20,181000 km,08-2014,16.05.2021,Citadine,Essence,4 CV,Manuelle,Traction,Blanc,26 000 DT
OPEL ASTRA,201000 km,04-2007,16.05.2021,Citadine,Essence,5 CV,Manuelle,Traction,Autre,26 000 DT
VOLKSWAGEN PASSAT CC,240000 km,11-2009,16.05.2021,Coupé,Diesel,8 CV,Automatique,Traction,Noir,48 900 DT
CITROËN NEMO,165000 km,07-2012,16.05.2021,Utilitaire,Diesel,6 CV,Manuelle,Intégrale,Blanc,21 000 DT
LAND ROVER RANGE ROVER ,200000 km,07-2013,16.05.2021,4 x 4,Diesel,16 CV,Automatique,Intégrale,Blanc,170 000 DT
MAZDA 3,143000 km,11-2013,16.05.2021,Citadine,Essence,6 CV,Manuelle,Traction,Gris Shark,25 000 DT
SSANGYONG ACTYON S,190000 km,11-2014,15.05.2021,Pick up,Diesel,7 CV,Manuelle,Traction,Gris anthracite,42 000 DT
FIAT DUCATO,128000 km,08-2017,15.05.2021,Utilitaire,Diesel,8 CV,Manuelle,Traction,Blanc,48 000 DT
MERCEDES-BENZ CLA,180000 km,12-2014,15.05.2021,Autres,Essence,6 CV,Manuelle,Traction,Noir,78 000 DT
HAVAL H6,50000 km,05-2017,15.05.2021,Autres,Essence,9 CV,Manuelle,Traction,Noir,65 550 DT
MAZDA 3,49900 km,05-2018,15.05.2021,Coupé,Essence,6 CV,Manuelle,Traction,Noir,65 000 DT
MERCEDES-BENZ CLASSE A,140000 km,10-2013,15.05.2021,Compacte,Essence,7 CV,Manuelle,Traction,Blanc,69 000 DT
FORD FOCUS,60000 km,10-2016,15.05.2021,Berline,Essence,6 CV,Manuelle,Traction,Noir,46 500 DT
AUDI A4,130000 km,06-2013,15.05.2021,Citadine,Essence,7 CV,Manuelle,Traction,Noir,52 000 DT
VOLKSWAGEN TOURAN,200000 km,06-2004,15.05.2021,Monospace,Diesel,7 CV,Automatique,Traction,Bleu,28 000 DT
SSANGYONG XLV,75000 km,06-2017,15.05.2021,Autres,Essence,8 CV,Automatique,Traction,Marron,75 500 DT
PEUGEOT PARTNER,288000 km,10-2009,14.05.2021,Berline,Diesel,8 CV,Manuelle,Traction,Blanc,22 500 DT
RENAULT CLIO,157000 km,12-2014,14.05.2021,Utilitaire,Essence,5 CV,Manuelle,Propulsion,Noir,36 000 DT
VOLKSWAGEN GOLF 7,108500 km,04-2015,14.05.2021,Compacte,Essence,5 CV,Automatique,Traction,Noir,59 000 DT
FIAT GRANDE PUNTO,185952 km,08-2012,14.05.2021,Citadine,Essence,4 CV,Manuelle,Traction,Gris argent,24 000 DT
VOLKSWAGEN GOLF 7,160000 km,05-2013,14.05.2021,Compacte,Essence,5 CV,Manuelle,Traction,Bleu,44 000 DT
RENAULT MEGANE,249000 km,04-2011,14.05.2021,Citadine,Essence,6 CV,Manuelle,Intégrale,Noir,23 000 DT
AUDI A3,69000 km,07-2016,14.05.2021,Berline,Essence,6 CV,Automatique,Traction,Blanc,84 000 DT
MERCEDES-BENZ CLASSE S,209000 km,05-2011,13.05.2021,Berline,Diesel,12 CV,Automatique,Traction,Noir,123 000 DT
RENAULT CLIO,63597 km,06-2018,13.05.2021,Citadine,Essence,5 CV,Manuelle,Traction,Noir,42 000 DT
PORSCHE CAYENNE,210000 km,04-2007,13.05.2021,4 x 4,Essence,19 CV,Automatique,Intégrale,Noir,54 000 DT
RENAULT SYMBOL,123000 km,02-2017,13.05.2021,Berline,Essence,5 CV,Manuelle,Traction,Noir,32 000 DT
AUDI A3,25000 km,01-2016,13.05.2021,Berline,Essence,6 CV,Automatique,Traction,Gris anthracite,80 000 DT
FIAT PANDA,70000 km,11-2017,12.05.2021,Citadine,Essence,4 CV,Manuelle,Traction,Gris anthracite,33 500 DT
VOLKSWAGEN CADDY,180000 km,04-2014,12.05.2021,Utilitaire,Diesel,5 CV,Manuelle,Intégrale,Bleu,25 900 DT
TOYOTA YARIS,120 km,03-2017,12.05.2021,Citadine,Essence,4 CV,Manuelle,Traction,Gris Shark,29 500 DT
VOLKSWAGEN GOLF 7,53000 km,04-2016,12.05.2021,Compacte,Essence,6 CV,Manuelle,Traction,Blanc,75 000 DT
FIAT PANDA,63000 km,11-2018,12.05.2021,Coupé,Essence,4 CV,Manuelle,Traction,Autre,33 000 DT
MAZDA 3,72000 km,08-2016,12.05.2021,Berline,Essence,6 CV,Manuelle,Traction,Rouge,42 000 DT
MERCEDES-BENZ CLASSE E,24000 km,12-2017,12.05.2021,Citadine,Essence,10 CV,Automatique,Traction,Noir,215 000 DT
SEAT EXEO,191708 km,03-2011,12.05.2021,Berline,Essence,7 CV,Manuelle,Traction,Noir,31 500 DT
PEUGEOT 106,170000 km,06-1996,11.05.2021,Berline,Essence,4 CV,Manuelle,Traction,Vert,10 500 DT
PEUGEOT 106,202000 km,06-1997,11.05.2021,Citadine,Essence,4 CV,Manuelle,Traction,Blanc,12 500 DT
DACIA SANDERO,113000 km,12-2014,11.05.2021,Autres,Essence,5 CV,Manuelle,Intégrale,Noir,33 000 DT
BMW SÉRIE 5,59307 km,12-2015,11.05.2021,Berline,Essence,9 CV,Automatique,Propulsion,Noir,140 000 DT
RENAULT CLIO CAMPUS,290000 km,03-2007,10.05.2021,Citadine,Essence,4 CV,Manuelle,Traction,Gris argent,22 000 DT
NISSAN QASHQAI,73000 km,06-2017,10.05.2021,4 x 4,Essence,7 CV,Automatique,Propulsion,Blanc,75 000 DT
HYUNDAI VELOSTER,55000 km,11-2017,10.05.2021,Citadine,Essence,8 CV,Automatique,Propulsion,Blanc,53 000 DT
MERCEDES-BENZ CLASSE C,186000 km,01-2010,10.05.2021,Berline,Essence,9 CV,Manuelle,Traction,Noir,60 000 DT
PORSCHE CAYENNE,199000 km,12-2008,10.05.2021,4 x 4,Essence,21 CV,Automatique,Intégrale,Noir,95 000 DT
OPEL CORSA,230000 km,05-2006,10.05.2021,Berline,Essence,5 CV,Manuelle,Traction,Blanc,13 500 DT
VOLKSWAGEN PASSAT,200000 km,05-2011,10.05.2021,Berline,Diesel,5 CV,Manuelle,Traction,Autre,44 800 DT
PEUGEOT 206,181000 km,08-2008,10.05.2021,Autres,Essence,4 CV,Manuelle,Traction,Noir,19 700 DT
HYUNDAI I10,99000 km,05-2013,09.05.2021,Citadine,Essence,4 CV,Manuelle,Traction,Gris argent,26 000 DT
VOLKSWAGEN GOLF 6,130000 km,12-2012,09.05.2021,Compacte,Essence,13 CV,Manuelle,Traction,Rouge,55 000 DT
KIA PICANTO,19400 km,06-2020,09.05.2021,Citadine,Essence,4 CV,Manuelle,Traction,Gris Shark,37 500 DT
MINI COOPER COUNTRY MAN,85000 km,09-2011,08.05.2021,Autres,Essence,11 CV,Automatique,Intégrale,Blanc,58 000 DT
BMW SÉRIE 3,79000 km,08-2016,08.05.2021,Berline,Essence,7 CV,Automatique,Traction,Blanc,90 000 DT
SEAT ALTEA,225000 km,01-2006,08.05.2021,Monospace,Diesel,8 CV,Manuelle,Traction,Noir,33 500 DT
NISSAN SUNNY,97000 km,01-2016,08.05.2021,Berline,Essence,6 CV,Automatique,Traction,Autre,33 800 DT
JAGUAR XJ,193865 km,11-2014,08.05.2021,Berline,Essence,16 CV,Automatique,Propulsion,Noir,140 000 DT
CITROËN C4,200000 km,10-2012,07.05.2021,Compacte,Essence,6 CV,Manuelle,Traction,Blanc,35 000 DT
BMW SÉRIE 1,118000 km,03-2010,07.05.2021,Coupé,Essence,21 CV,Automatique,Traction,Bleu,92 000 DT
BMW SÉRIE 3,44000 km,01-2015,07.05.2021,Berline,Diesel,10 CV,Automatique,Propulsion,Blanc,120 000 DT
BMW SÉRIE 3,190000 km,04-2008,07.05.2021,Coupé,Diesel,10 CV,Automatique,Traction,Noir,60 000 DT
VOLKSWAGEN UP,69000 km,11-2017,07.05.2021,Citadine,Essence,4 CV,Manuelle,Traction,Rouge,35 000 DT
AUDI A4,90000 km,06-2018,07.05.2021,Berline,Essence,8 CV,Manuelle,Intégrale,Noir,83 000 DT
FIAT SIENA,177000 km,08-2006,07.05.2021,Compacte,Essence,5 CV,Manuelle,Traction,Gris argent,15 500 DT
CITROËN C4,192000 km,01-2009,07.05.2021,Berline,Essence,6 CV,Manuelle,Traction,Noir,25 000 DT
VOLKSWAGEN GOLF 7,110000 km,01-2016,06.05.2021,Compacte,Essence,5 CV,Manuelle,Propulsion,Gris anthracite,56 900 DT
BMW X1,143000 km,05-2011,06.05.2021,4 x 4,Diesel,10 CV,Automatique,Intégrale,Marron,61 000 DT
FORD KA,59000 km,12-2014,06.05.2021,Autres,Essence,4 CV,Manuelle,Traction,Autre,28 000 DT
VOLKSWAGEN CADDY,111000 km,05-2016,06.05.2021,Utilitaire,Diesel,6 CV,Manuelle,Propulsion,Gris Shark,38 500 DT
BMW SÉRIE 1,160000 km,06-2009,06.05.2021,Berline,Essence,7 CV,Manuelle,Traction,Noir,33 000 DT
HYUNDAI SANTA FE,228000 km,05-2005,06.05.2021,4 x 4,Essence,10 CV,Manuelle,Traction,Gris argent,31 000 DT
MITSUBISHI SPACE STAR,295000 km,10-2004,06.05.2021,Monospace,Essence,6 CV,Manuelle,Traction,Bleu,17 000 DT
SEAT LEON,160000 km,11-2015,05.05.2021,Compacte,Essence,5 CV,Manuelle,Traction,Noir,43 500 DT
KIA RIO,160000 km,10-2012,05.05.2021,Berline,Essence,5 CV,Manuelle,Traction,Noir,28 800 DT
PEUGEOT 208,143000 km,08-2012,05.05.2021,Compacte,Essence,5 CV,Manuelle,Traction,Blanc,25 300 DT
RENAULT MEGANE,170000 km,12-2010,05.05.2021,Coupé,Essence,7 CV,Manuelle,Intégrale,Noir,30 500 DT
SSANGYONG TIVOLI,145 km,05-2017,04.05.2021,Autres,Essence,7 CV,Automatique,Traction,Blanc,75 000 DT
AUDI A5,157000 km,11-2012,04.05.2021,Berline,Essence,9 CV,Automatique,Propulsion,Noir,79 000 DT
MERCEDES-BENZ CLASSE C,79000 km,11-2012,04.05.2021,Coupé,Essence,9 CV,Automatique,Traction,Blanc,85 000 DT
TOYOTA AVANZA,170000 km,10-2013,04.05.2021,Autres,Essence,6 CV,Manuelle,Intégrale,Blanc,22 000 DT
KIA RIO,188000 km,03-2012,04.05.2021,Coupé,Essence,5 CV,Manuelle,Traction,Gris argent,31 000 DT
GREAT WALL M4,90000 km,03-2017,04.05.2021,Compacte,Essence,6 CV,Manuelle,Traction,Gris anthracite,35 500 DT
MERCEDES-BENZ CLASSE C,180000 km,01-2012,04.05.2021,Berline,Essence,9 CV,Automatique,Traction,Noir,65 000 DT
AUDI Q3,80000 km,01-2018,04.05.2021,Autres,Essence,8 CV,Automatique,Traction,Noir,118 000 DT
BMW SÉRIE 3,155500 km,05-2013,04.05.2021,Berline,Essence,7 CV,Automatique,Propulsion,Noir,61 000 DT
DACIA DOKKER,121 km,09-2018,04.05.2021,Autres,Diesel,6 CV,Manuelle,Traction,Blanc,20 000 DT
BMW SÉRIE 1,26000 km,08-2019,04.05.2021,Compacte,Essence,7 CV,Automatique,Propulsion,Blanc,105 000 DT
OPEL ASTRA,90000 km,01-2011,04.05.2021,Compacte,Essence,6 CV,Manuelle,Traction,Blanc,35 500 DT
LAND ROVER DISCOVERY,158000 km,04-2016,04.05.2021,4 x 4,Essence,15 CV,Automatique,Intégrale,Blanc,150 000 DT
MERCEDES-BENZ CLASSE C,163000 km,10-2010,04.05.2021,Berline,Essence,9 CV,Automatique,Traction,Noir,59 000 DT
SEAT LEON,99000 km,10-2015,04.05.2021,Compacte,Essence,5 CV,Manuelle,Traction,Blanc,52 000 DT
BMW SÉRIE 3,128000 km,01-2016,04.05.2021,Berline,Essence,7 CV,Automatique,Propulsion,Noir,90 000 DT
RENAULT CAPTUR,190000 km,04-2014,04.05.2021,Monospace,Essence,6 CV,Manuelle,Traction,Marron,37 000 DT
RENAULT CLIO,56000 km,03-2017,03.05.2021,Citadine,Essence,6 CV,Manuelle,Propulsion,Blanc,57 000 DT
FORD KA,85000 km,09-2015,03.05.2021,Compacte,Essence,4 CV,Manuelle,Traction,Rouge,28 500 DT
BMW X1,140000 km,09-2011,03.05.2021,4 x 4,Essence,9 CV,Manuelle,Traction,Noir,62 000 DT
MERCEDES-BENZ CLASSE E,118000 km,11-2011,03.05.2021,Coupé,Essence,11 CV,Automatique,Propulsion,Blanc,92 000 DT
AUDI Q3,99000 km,01-2018,03.05.2021,Compacte,Essence,8 CV,Automatique,Propulsion,Beige,97 500 DT
BMW SÉRIE 5,115000 km,02-2015,03.05.2021,Berline,Essence,10 CV,Automatique,Traction,Noir,105 000 DT
VOLKSWAGEN POLO,193000 km,02-2010,03.05.2021,Citadine,Essence,5 CV,Manuelle,Traction,Noir,29 000 DT
CITROËN C3,15000 km,01-2018,02.05.2021,Citadine,Essence,4 CV,Manuelle,Traction,Noir,50 000 DT
KIA PICANTO,174149 km,01-2010,02.05.2021,Citadine,Essence,4 CV,Manuelle,Traction,Gris argent,19 500 DT
PEUGEOT 207,205000 km,06-2009,02.05.2021,Citadine,Essence,6 CV,Manuelle,Traction,Noir,21 400 DT
KIA AGE,270000 km,02-2013,02.05.2021,Compacte,Diesel,7 CV,Manuelle,Traction,Blanc,70 000 DT
PEUGEOT 2008,41000 km,05-2019,02.05.2021,Autres,Essence,5 CV,Manuelle,Traction,Gris argent,60 000 DT
MERCEDES-BENZ CLASSE V,100000 km,12-2015,02.05.2021,Utilitaire,Essence,11 CV,Automatique,Traction,Noir,230 000 DT
AUDI A5,120000 km,12-2011,02.05.2021,Berline,Essence,9 CV,Automatique,Traction,Blanc,55 000 DT
VOLKSWAGEN GOLF 7,130000 km,11-2015,02.05.2021,Compacte,Essence,5 CV,Manuelle,Traction,Noir,52 000 DT
CITROËN C3,53000 km,06-2017,02.05.2021,Compacte,Essence,4 CV,Manuelle,Propulsion,Autre,51 000 DT
CITROËN C4,100000 km,12-2016,02.05.2021,Monospace,Diesel,6 CV,Manuelle,Traction,Autre,55 000 DT
VOLKSWAGEN POLO,60000 km,09-2014,02.05.2021,Compacte,Essence,4 CV,Manuelle,Intégrale,Blanc,30 500 DT
VOLKSWAGEN LT,440000 km,03-2007,02.05.2021,Utilitaire,Diesel,9 CV,Manuelle,Traction,Blanc,33 000 DT
RENAULT MEGANE,173000 km,08-2012,02.05.2021,Berline,Diesel,6 CV,Manuelle,Traction,Blanc,29 800 DT
MERCEDES-BENZ ML,149000 km,10-2008,02.05.2021,4 x 4,Diesel,15 CV,Automatique,Intégrale,Beige,73 000 DT
BMW SÉRIE 5,90000 km,10-2012,02.05.2021,Berline,Diesel,10 CV,Automatique,Propulsion,Noir,105 000 DT
MERCEDES-BENZ CLASSE C,90000 km,12-2017,01.05.2021,Berline,Essence,8 CV,Automatique,Traction,Blanc,122 000 DT
BMW SÉRIE 3,156000 km,07-2012,01.05.2021,Berline,Essence,10 CV,Automatique,Propulsion,Marron,65 000 DT
VOLKSWAGEN TRANER FOURGON 6.1,175000 km,11-2017,01.05.2021,Utilitaire,Diesel,7 CV,Manuelle,Traction,Blanc,54 500 DT
BMW SÉRIE 3,128000 km,05-2015,01.05.2021,Citadine,Essence,7 CV,Automatique,Traction,Noir,80 000 DT
VOLKSWAGEN GOLF 7,120000 km,08-2016,01.05.2021,Citadine,Essence,6 CV,Manuelle,Propulsion,Noir,56 000 DT
MERCEDES-BENZ CLASSE C,190000 km,08-2010,01.05.2021,Citadine,Diesel,9 CV,Manuelle,Traction,Gris anthracite,47 000 DT
VOLKSWAGEN POLO,227000 km,04-2010,01.05.2021,Coupé,Essence,5 CV,Manuelle,Traction,Gris Shark,23 000 DT
JEEP RENEGADE,90000 km,04-2016,01.05.2021,4 x 4,Essence,10 CV,Automatique,Intégrale,Blanc,80 000 DT
MAZDA 3,12000 km,07-2018,01.05.2021,Citadine,Essence,6 CV,Manuelle,Propulsion,Noir,68 000 DT
KIA AGE,165000 km,07-2014,01.05.2021,4 x 4,Diesel,11 CV,Automatique,Intégrale,Orange,54 000 DT
MERCEDES-BENZ CLASSE C,400000 km,04-2009,01.05.2021,Berline,Diesel,8 CV,Automatique,Traction,Noir,50 000 DT
MG GS,91000 km,02-2017,01.05.2021,4 x 4,Essence,9 CV,Automatique,Intégrale,Noir,63 000 DT
VOLKSWAGEN GOLF 4,170000 km,07-1999,01.05.2021,Cabriolet,Essence,7 CV,Manuelle,Traction,Gris Shark,23 000 DT
MERCEDES-BENZ CLASSE S,290000 km,10-2009,01.05.2021,Citadine,Essence,19 CV,Automatique,Traction,Noir,79 000 DT
RENAULT CLIO,246000 km,08-1994,01.05.2021,Citadine,Essence,5 CV,Manuelle,Traction,Marron,8 300 DT
PEUGEOT 308,223000 km,06-2010,01.05.2021,Citadine,Essence,6 CV,Manuelle,Propulsion,Gris anthracite,26 000 DT
TOYOTA LAND CRUISER,300000 km,06-1996,30.04.2021,4 x 4,Diesel,17 CV,Manuelle,Propulsion,Beige,60 000 DT
SSANGYONG ACTYON S,66000 km,08-2018,30.04.2021,Pick up,Diesel,7 CV,Manuelle,Intégrale,Blanc,61 000 DT
AUDI A5,101000 km,04-2018,30.04.2021,Berline,Essence,8 CV,Automatique,Traction,Noir,130 000 DT
BMW SÉRIE 5,403136 km,01-2000,30.04.2021,Berline,Diesel,9 CV,Manuelle,Propulsion,Bleu,21 500 DT
KIA AGE,45763 km,11-2017,30.04.2021,4 x 4,Diesel,11 CV,Automatique,Intégrale,Gris Shark,133 000 DT
RENAULT MEGANE,200000 km,01-2001,30.04.2021,Compacte,Essence,7 CV,Manuelle,Traction,Gris argent,15 000 DT
HYUNDAI I10,12000 km,12-2015,30.04.2021,Coupé,Essence,5 CV,Manuelle,Traction,Noir,30 000 DT
